время ;;открытие ;Максимум ;Минимум ;Закрытие;Обыем
02.06.2021;2:00;1.22173;1.22259;1.22149;1.22237;2015
02.06.2021;2:30;1.22237;1.22243;1.22185;1.222;1796
02.06.2021;3:00;1.222;1.22259;1.22196;1.22241;1409
02.06.2021;3:30;1.22241;1.22264;1.2221;1.22211;2222
02.06.2021;4:00;1.22211;1.22252;1.2219;1.22242;1506
02.06.2021;4:30;1.22242;1.22264;1.2223;1.22234;1397
02.06.2021;5:00;1.22233;1.22259;1.22216;1.22222;1052
02.06.2021;5:30;1.22223;1.22229;1.22205;1.22228;517
02.06.2021;6:00;1.22227;1.22228;1.2219;1.22198;843
02.06.2021;6:30;1.22198;1.22205;1.22167;1.22168;805
02.06.2021;7:00;1.22169;1.22193;1.22149;1.22169;1199
02.06.2021;7:30;1.22169;1.22196;1.22147;1.22148;1286
02.06.2021;8:00;1.22147;1.22159;1.22106;1.22158;3882
02.06.2021;8:30;1.22158;1.22178;1.22055;1.22097;3551
02.06.2021;9:00;1.22098;1.22115;1.22045;1.22067;4824
02.06.2021;9:30;1.22068;1.22136;1.21966;1.22001;4850
02.06.2021;10:00;1.22002;1.22015;1.21894;1.21903;4821
02.06.2021;10:30;1.21902;1.21914;1.21793;1.21811;5103
02.06.2021;11:00;1.21811;1.21895;1.218;1.2187;3831
02.06.2021;11:30;1.21869;1.21874;1.21689;1.21798;5022
02.06.2021;12:00;1.21798;1.21798;1.21699;1.21734;3417
02.06.2021;12:30;1.21733;1.21788;1.21725;1.21734;2459
02.06.2021;13:00;1.21733;1.21736;1.21643;1.21648;3181
02.06.2021;13:30;1.21649;1.218;1.21639;1.21799;3613
02.06.2021;14:00;1.21798;1.21917;1.21793;1.21902;4402
02.06.2021;14:30;1.21903;1.21914;1.21835;1.21857;3398
02.06.2021;15:00;1.21856;1.21906;1.21842;1.21888;3169
02.06.2021;15:30;1.21886;1.22048;1.21863;1.22043;5251
02.06.2021;16:00;1.22043;1.22043;1.21972;1.21977;3879
02.06.2021;16:30;1.2198;1.22071;1.21962;1.22067;4219
02.06.2021;17:00;1.22068;1.22182;1.22025;1.22132;3662
02.06.2021;17:30;1.22133;1.22162;1.22108;1.22126;2652
02.06.2021;18:00;1.22126;1.22153;1.2211;1.22116;1756
02.06.2021;18:30;1.22116;1.22138;1.22112;1.22119;1076
02.06.2021;19:00;1.22119;1.22139;1.22067;1.22094;1351
02.06.2021;19:30;1.22094;1.22101;1.22066;1.22081;1043
02.06.2021;20:00;1.22082;1.22152;1.22082;1.22132;1444
02.06.2021;20:30;1.22133;1.22134;1.22062;1.22103;1437
02.06.2021;21:00;1.22103;1.22122;1.22056;1.22112;1019
02.06.2021;21:30;1.22112;1.22138;1.22098;1.22107;1284
02.06.2021;22:00;1.22107;1.22109;1.22071;1.22098;859
02.06.2021;22:30;1.22097;1.22121;1.22077;1.22104;808
02.06.2021;23:00;1.22105;1.22114;1.22097;1.22111;54
02.06.2021;23:30;1.2211;1.22114;1.22094;1.22105;98
03.06.2021;0:00;1.22112;1.22124;1.22104;1.22119;257
03.06.2021;0:30;1.2212;1.22124;1.22096;1.22104;178
03.06.2021;1:00;1.22102;1.22124;1.221;1.22112;323
03.06.2021;1:30;1.22113;1.22113;1.22086;1.22092;226
03.06.2021;2:00;1.22093;1.22113;1.22078;1.22102;745
03.06.2021;2:30;1.22103;1.22142;1.22088;1.22122;1013
03.06.2021;3:00;1.22125;1.22133;1.22071;1.22113;1402
03.06.2021;3:30;1.22114;1.22116;1.22051;1.22054;1068
03.06.2021;4:00;1.22055;1.22076;1.22045;1.22076;672
03.06.2021;4:30;1.22075;1.22075;1.22033;1.22039;914
03.06.2021;5:00;1.22039;1.2206;1.22023;1.22055;822
03.06.2021;5:30;1.22057;1.22072;1.22057;1.22063;656
03.06.2021;6:00;1.22063;1.22078;1.22037;1.22038;510
03.06.2021;6:30;1.22038;1.22061;1.22007;1.22012;670
03.06.2021;7:00;1.22012;1.22037;1.21992;1.21997;938
03.06.2021;7:30;1.21997;1.21997;1.21947;1.21962;1624
03.06.2021;8:00;1.21962;1.21967;1.21899;1.21899;2072
03.06.2021;8:30;1.21899;1.21907;1.21851;1.21861;2558
03.06.2021;9:00;1.21861;1.21882;1.21824;1.21875;3586
03.06.2021;9:30;1.21875;1.21879;1.2179;1.21809;2641
03.06.2021;10:00;1.21809;1.21874;1.21786;1.21867;2778
03.06.2021;10:30;1.21866;1.21937;1.21847;1.21875;3222
03.06.2021;11:00;1.21874;1.2193;1.21859;1.21865;2403
03.06.2021;11:30;1.21865;1.21917;1.21853;1.21915;2053
03.06.2021;12:00;1.21916;1.22082;1.21907;1.21977;5336
03.06.2021;12:30;1.21978;1.2199;1.21857;1.21866;3676
03.06.2021;13:00;1.21866;1.21962;1.2185;1.21886;3088
03.06.2021;13:30;1.21886;1.21952;1.21848;1.21888;3506
03.06.2021;14:00;1.21887;1.21888;1.2159;1.21657;9649
03.06.2021;14:30;1.21657;1.21708;1.21565;1.21582;9055
03.06.2021;15:00;1.21583;1.21621;1.21531;1.21553;6224
03.06.2021;15:30;1.21552;1.21575;1.21361;1.21462;10239
03.06.2021;16:00;1.2146;1.21496;1.213;1.21348;8517
03.06.2021;16:30;1.21347;1.21395;1.2127;1.21384;5419
03.06.2021;17:00;1.21384;1.21384;1.21234;1.21267;5249
03.06.2021;17:30;1.21268;1.21283;1.21205;1.21211;2534
03.06.2021;18:00;1.2121;1.21273;1.21198;1.21207;2669
03.06.2021;18:30;1.21208;1.21265;1.21181;1.21201;2163
03.06.2021;19:00;1.21202;1.21251;1.21187;1.2122;2182
03.06.2021;19:30;1.2122;1.21258;1.212;1.21232;1314
03.06.2021;20:00;1.21233;1.21251;1.2121;1.21221;1286
03.06.2021;20:30;1.21222;1.2127;1.21211;1.21253;1191
03.06.2021;21:00;1.21253;1.21301;1.21253;1.21297;1361
03.06.2021;21:30;1.21296;1.21337;1.21286;1.213;1875
03.06.2021;22:00;1.21301;1.21304;1.21264;1.21288;1157
03.06.2021;22:30;1.2129;1.21294;1.21259;1.21265;590
03.06.2021;23:00;1.21264;1.21287;1.2125;1.21265;154
03.06.2021;23:30;1.21265;1.21274;1.21253;1.21268;201
04.06.2021;0:00;1.21277;1.2129;1.21274;1.21283;855
04.06.2021;0:30;1.21284;1.21308;1.21279;1.21305;655
04.06.2021;1:00;1.21305;1.2131;1.21288;1.21299;280
04.06.2021;1:30;1.21299;1.21318;1.21297;1.21298;442
04.06.2021;2:00;1.21299;1.213;1.21142;1.21234;2777
04.06.2021;2:30;1.21234;1.21296;1.21207;1.21272;2762
04.06.2021;3:00;1.21272;1.21301;1.21261;1.21262;2016
04.06.2021;3:30;1.21262;1.21283;1.21216;1.21221;2773
04.06.2021;4:00;1.21223;1.21244;1.21203;1.2123;2036
04.06.2021;4:30;1.21231;1.21238;1.21178;1.21202;1393
04.06.2021;5:00;1.21202;1.21211;1.21162;1.21173;1027
04.06.2021;5:30;1.21174;1.21178;1.21147;1.21147;812
04.06.2021;6:00;1.21148;1.21157;1.21124;1.21153;1188
04.06.2021;6:30;1.21153;1.21162;1.21121;1.21136;995
04.06.2021;7:00;1.21135;1.21143;1.21105;1.21111;1001
04.06.2021;7:30;1.21112;1.21121;1.21049;1.2107;1505
04.06.2021;8:00;1.2107;1.21098;1.2104;1.21051;2941
04.06.2021;8:30;1.2105;1.21132;1.2105;1.21128;2929
04.06.2021;9:00;1.21127;1.21177;1.21052;1.21082;3773
04.06.2021;9:30;1.21083;1.21175;1.21082;1.21127;2894
04.06.2021;10:00;1.21128;1.21141;1.21094;1.21104;2814
04.06.2021;10:30;1.21105;1.21168;1.21105;1.21117;2598
04.06.2021;11:00;1.21117;1.2113;1.21084;1.21094;2062
04.06.2021;11:30;1.21096;1.21169;1.21083;1.21155;1822
04.06.2021;12:00;1.21155;1.21177;1.21117;1.21123;1759
04.06.2021;12:30;1.21122;1.21122;1.21038;1.21073;2217
04.06.2021;13:00;1.21072;1.21155;1.21068;1.21154;2442
04.06.2021;13:30;1.21155;1.21184;1.21109;1.21129;2939
04.06.2021;14:00;1.21129;1.21199;1.21117;1.2115;4620
04.06.2021;14:30;1.21151;1.21743;1.21151;1.21675;21503
04.06.2021;15:00;1.21677;1.21761;1.2162;1.2175;9067
04.06.2021;15:30;1.21753;1.21815;1.21737;1.218;5956
04.06.2021;16:00;1.21801;1.21856;1.21657;1.2169;5655
04.06.2021;16:30;1.2169;1.21781;1.21617;1.21631;5900
04.06.2021;17:00;1.21632;1.21703;1.21616;1.21685;3993
04.06.2021;17:30;1.21685;1.21733;1.21662;1.21722;2726
04.06.2021;18:00;1.21722;1.21746;1.21673;1.2168;2199
04.06.2021;18:30;1.2168;1.21691;1.21607;1.2161;1796
04.06.2021;19:00;1.21612;1.21654;1.21608;1.21624;1414
04.06.2021;19:30;1.21624;1.21641;1.21605;1.21632;840
04.06.2021;20:00;1.21632;1.21651;1.21601;1.21621;754
04.06.2021;20:30;1.21621;1.21674;1.21621;1.2165;1136
04.06.2021;21:00;1.2165;1.21676;1.21635;1.21676;1014
04.06.2021;21:30;1.21676;1.2169;1.21654;1.21685;1246
04.06.2021;22:00;1.21685;1.21699;1.21663;1.21667;661
04.06.2021;22:30;1.21668;1.21685;1.21647;1.2166;411
06.06.2021;23:00;1.21628;1.21642;1.21615;1.21642;94
06.06.2021;23:30;1.21641;1.21641;1.21611;1.21633;113
07.06.2021;0:00;1.21645;1.21678;1.21621;1.21647;1132
07.06.2021;0:30;1.21648;1.2165;1.21624;1.21632;522
07.06.2021;1:00;1.21632;1.21653;1.21629;1.21649;300
07.06.2021;1:30;1.2165;1.21675;1.21649;1.21664;301
07.06.2021;2:00;1.21665;1.21725;1.21644;1.21692;1915
07.06.2021;2:30;1.21693;1.21709;1.21668;1.21671;1068
07.06.2021;3:00;1.21672;1.21673;1.21628;1.21638;1792
07.06.2021;3:30;1.21637;1.21637;1.21598;1.2161;2038
07.06.2021;4:00;1.21609;1.21634;1.21604;1.21626;1286
07.06.2021;4:30;1.21627;1.21654;1.21624;1.21628;1190
07.06.2021;5:00;1.21628;1.21666;1.21619;1.21662;993
07.06.2021;5:30;1.21663;1.21681;1.2166;1.21673;914
07.06.2021;6:00;1.21674;1.21679;1.21641;1.21679;851
07.06.2021;6:30;1.2168;1.21704;1.21674;1.21678;900
07.06.2021;7:00;1.21678;1.21679;1.21623;1.21626;650
07.06.2021;7:30;1.21625;1.21633;1.21577;1.21577;1125
07.06.2021;8:00;1.21579;1.21619;1.21539;1.21558;2395
07.06.2021;8:30;1.21559;1.21584;1.21513;1.21524;1827
07.06.2021;9:00;1.21524;1.21589;1.21448;1.21558;3405
07.06.2021;9:30;1.21561;1.21677;1.21544;1.21676;3289
07.06.2021;10:00;1.21676;1.21676;1.2155;1.21567;3257
07.06.2021;10:30;1.21567;1.21637;1.21519;1.21617;2136
07.06.2021;11:00;1.21617;1.21624;1.21525;1.21566;2544
07.06.2021;11:30;1.21565;1.21642;1.21556;1.21607;1773
07.06.2021;12:00;1.21606;1.21626;1.21535;1.21537;1934
07.06.2021;12:30;1.21537;1.2157;1.21504;1.21558;1731
07.06.2021;13:00;1.21558;1.21606;1.21547;1.21602;1556
07.06.2021;13:30;1.21602;1.21758;1.21599;1.21647;3966
07.06.2021;14:00;1.21647;1.2167;1.21599;1.21669;2401
07.06.2021;14:30;1.21669;1.21683;1.21623;1.21632;2613
07.06.2021;15:00;1.21633;1.21766;1.21612;1.21758;2809
07.06.2021;15:30;1.2176;1.21814;1.21676;1.21811;4531
07.06.2021;16:00;1.2181;1.21816;1.21736;1.21814;3218
07.06.2021;16:30;1.21814;1.21915;1.21793;1.21874;4472
07.06.2021;17:00;1.21875;1.21974;1.21852;1.21955;2728
07.06.2021;17:30;1.21956;1.22001;1.21936;1.21984;1998
07.06.2021;18:00;1.21984;1.22016;1.21942;1.21951;1489
07.06.2021;18:30;1.21953;1.21977;1.21936;1.21946;1063
07.06.2021;19:00;1.21947;1.21952;1.21916;1.21931;913
07.06.2021;19:30;1.21931;1.21982;1.21913;1.21969;816
07.06.2021;20:00;1.21968;1.21989;1.21968;1.21969;659
07.06.2021;20:30;1.21968;1.21971;1.21938;1.21942;646
07.06.2021;21:00;1.21943;1.21953;1.21922;1.21951;492
07.06.2021;21:30;1.21951;1.21952;1.21933;1.21942;530
07.06.2021;22:00;1.21942;1.21942;1.21899;1.219;531
07.06.2021;22:30;1.21899;1.21908;1.21889;1.21892;522
07.06.2021;23:00;1.21892;1.21935;1.21886;1.21904;146
07.06.2021;23:30;1.21904;1.21926;1.21899;1.21906;67
08.06.2021;0:00;1.21908;1.21916;1.21898;1.21902;3728
08.06.2021;0:30;1.21903;1.21922;1.21902;1.21917;313
08.06.2021;1:00;1.21917;1.21926;1.219;1.21904;270
08.06.2021;1:30;1.21904;1.21917;1.21899;1.21904;350
08.06.2021;2:00;1.21904;1.2194;1.21874;1.21885;990
08.06.2021;2:30;1.21884;1.21891;1.21828;1.21854;1147
08.06.2021;3:00;1.21854;1.21907;1.21837;1.21875;1201
08.06.2021;3:30;1.21876;1.21904;1.2184;1.21871;1299
08.06.2021;4:00;1.21872;1.21884;1.21834;1.21842;1415
08.06.2021;4:30;1.21842;1.21855;1.21819;1.21829;2259
08.06.2021;5:00;1.21829;1.2183;1.21778;1.21802;1987
08.06.2021;5:30;1.21801;1.21812;1.21783;1.21794;2446
08.06.2021;6:00;1.21796;1.21796;1.21772;1.21787;553
08.06.2021;6:30;1.21787;1.21809;1.2178;1.21791;583
08.06.2021;7:00;1.21791;1.21828;1.21785;1.21801;645
08.06.2021;7:30;1.21801;1.21813;1.21761;1.21771;774
08.06.2021;8:00;1.21773;1.21851;1.21766;1.21798;1982
08.06.2021;8:30;1.21797;1.21819;1.21763;1.21766;1792
08.06.2021;9:00;1.21766;1.21836;1.2164;1.21691;4227
08.06.2021;9:30;1.21691;1.21757;1.21679;1.21725;3347
08.06.2021;10:00;1.21725;1.21747;1.21666;1.21705;3298
08.06.2021;10:30;1.21705;1.21787;1.21686;1.21761;2299
08.06.2021;11:00;1.21759;1.21767;1.2168;1.21716;2745
08.06.2021;11:30;1.21715;1.21752;1.21702;1.21741;1867
08.06.2021;12:00;1.21741;1.21807;1.21691;1.2175;4161
08.06.2021;12:30;1.2175;1.21801;1.21733;1.21776;2928
08.06.2021;13:00;1.21775;1.2183;1.21741;1.21747;2183
08.06.2021;13:30;1.21746;1.21798;1.21711;1.2178;3019
08.06.2021;14:00;1.2178;1.21842;1.2177;1.21835;2604
08.06.2021;14:30;1.21835;1.21881;1.21722;1.21756;5757
08.06.2021;15:00;1.21756;1.21843;1.21752;1.21769;3805
08.06.2021;15:30;1.21769;1.21844;1.21706;1.21826;5792
08.06.2021;16:00;1.21828;1.21883;1.21798;1.21811;5621
08.06.2021;16:30;1.21811;1.21928;1.21797;1.21859;6022
08.06.2021;17:00;1.2186;1.2186;1.21771;1.21794;2899
08.06.2021;17:30;1.21795;1.21816;1.21766;1.21791;1934
08.06.2021;18:00;1.2179;1.21818;1.2178;1.21794;1464
08.06.2021;18:30;1.21795;1.2181;1.21775;1.21779;1000
08.06.2021;19:00;1.21779;1.21782;1.21739;1.21741;1201
08.06.2021;19:30;1.21741;1.21786;1.21741;1.21774;810
08.06.2021;20:00;1.21774;1.21811;1.21772;1.21803;521
08.06.2021;20:30;1.218;1.21816;1.21777;1.21795;959
08.06.2021;21:00;1.21795;1.2181;1.21755;1.21761;818
08.06.2021;21:30;1.21761;1.21767;1.2171;1.21732;1045
08.06.2021;22:00;1.21732;1.2175;1.21728;1.2173;375
08.06.2021;22:30;1.21729;1.21738;1.21719;1.21727;461
08.06.2021;23:00;1.21727;1.21742;1.21721;1.21742;150
08.06.2021;23:30;1.21739;1.21745;1.21724;1.21729;254
09.06.2021;0:00;1.21728;1.21732;1.21712;1.21727;325
09.06.2021;0:30;1.21728;1.21733;1.21716;1.21717;222
09.06.2021;1:00;1.21716;1.21731;1.2171;1.21725;171
09.06.2021;1:30;1.21725;1.21734;1.21713;1.21722;453
09.06.2021;2:00;1.21724;1.21774;1.21711;1.21765;1291
09.06.2021;2:30;1.21765;1.21779;1.21735;1.21747;1354
09.06.2021;3:00;1.21747;1.21755;1.21736;1.21748;1138
09.06.2021;3:30;1.21748;1.21802;1.21739;1.21799;916
09.06.2021;4:00;1.21801;1.2182;1.21781;1.21785;745
09.06.2021;4:30;1.21784;1.2184;1.21782;1.21838;726
09.06.2021;5:00;1.21838;1.21852;1.21812;1.21822;842
09.06.2021;5:30;1.21822;1.21841;1.21791;1.21804;679
09.06.2021;6:00;1.21803;1.21806;1.21784;1.21798;657
09.06.2021;6:30;1.21797;1.21802;1.21787;1.21792;544
09.06.2021;7:00;1.21792;1.21799;1.21777;1.21795;704
09.06.2021;7:30;1.21793;1.21797;1.21755;1.21776;624
09.06.2021;8:00;1.21776;1.21821;1.21763;1.21803;1287
09.06.2021;8:30;1.21807;1.21866;1.21772;1.21801;2442
09.06.2021;9:00;1.21802;1.21843;1.21759;1.21817;2613
09.06.2021;9:30;1.21817;1.21826;1.21769;1.21824;2254
09.06.2021;10:00;1.21825;1.21925;1.21816;1.21885;3632
09.06.2021;10:30;1.21887;1.21888;1.21837;1.2188;2811
09.06.2021;11:00;1.21881;1.21899;1.21837;1.21885;2139
09.06.2021;11:30;1.21885;1.21915;1.21859;1.21907;1437
09.06.2021;12:00;1.21907;1.21935;1.21884;1.21933;1538
09.06.2021;12:30;1.21934;1.2195;1.21903;1.2192;1188
09.06.2021;13:00;1.21921;1.21946;1.21897;1.21926;1310
09.06.2021;13:30;1.21927;1.21975;1.21898;1.21947;2025
09.06.2021;14:00;1.21947;1.2196;1.21892;1.21898;2609
09.06.2021;14:30;1.21897;1.21963;1.21897;1.21946;2774
09.06.2021;15:00;1.21944;1.2215;1.21944;1.22121;3772
09.06.2021;15:30;1.2212;1.22178;1.22063;1.22148;4831
09.06.2021;16:00;1.22149;1.22164;1.21982;1.21996;4745
09.06.2021;16:30;1.21997;1.22002;1.21811;1.21855;4967
09.06.2021;17:00;1.21855;1.21876;1.21839;1.21872;2671
09.06.2021;17:30;1.21872;1.21905;1.2183;1.21837;1888
09.06.2021;18:00;1.21836;1.2184;1.21768;1.21783;1468
09.06.2021;18:30;1.21782;1.21783;1.21739;1.21759;1145
09.06.2021;19:00;1.21758;1.21797;1.21753;1.21778;1567
09.06.2021;19:30;1.21778;1.21798;1.21762;1.21787;929
09.06.2021;20:00;1.21787;1.21837;1.21779;1.21806;975
09.06.2021;20:30;1.21806;1.2181;1.21778;1.21789;941
09.06.2021;21:00;1.21789;1.21808;1.21752;1.21754;645
09.06.2021;21:30;1.21753;1.21776;1.21741;1.21773;1122
09.06.2021;22:00;1.21772;1.21774;1.2175;1.2177;396
09.06.2021;22:30;1.21769;1.21808;1.21766;1.21801;465
09.06.2021;23:00;1.218;1.218;1.2178;1.21794;70
09.06.2021;23:30;1.21793;1.218;1.21772;1.21793;176
10.06.2021;0:00;1.21781;1.21794;1.21761;1.21763;180
10.06.2021;0:30;1.2176;1.21786;1.2176;1.21778;151
10.06.2021;1:00;1.21776;1.21793;1.21764;1.21768;353
10.06.2021;1:30;1.2177;1.21786;1.21764;1.21782;487
10.06.2021;2:00;1.21783;1.21806;1.21749;1.2179;1128
10.06.2021;2:30;1.2179;1.21802;1.21719;1.21727;978
10.06.2021;3:00;1.21726;1.21756;1.21703;1.21718;1911
10.06.2021;3:30;1.21716;1.21752;1.2169;1.21696;1918
10.06.2021;4:00;1.21697;1.21701;1.2167;1.21697;1378
10.06.2021;4:30;1.21697;1.21697;1.21663;1.21665;773
10.06.2021;5:00;1.21666;1.21694;1.21662;1.21678;813
10.06.2021;5:30;1.21678;1.21698;1.21674;1.21692;410
10.06.2021;6:00;1.21693;1.21694;1.21648;1.2165;654
10.06.2021;6:30;1.21651;1.21655;1.21626;1.21639;847
10.06.2021;7:00;1.21642;1.21669;1.2163;1.21668;614
10.06.2021;7:30;1.21668;1.21679;1.21638;1.21658;760
10.06.2021;8:00;1.21658;1.2171;1.21615;1.21708;2285
10.06.2021;8:30;1.21707;1.21737;1.2167;1.21673;2175
10.06.2021;9:00;1.21673;1.21708;1.21607;1.21622;4084
10.06.2021;9:30;1.21623;1.21636;1.21533;1.21589;4461
10.06.2021;10:00;1.2159;1.21665;1.21585;1.21651;2508
10.06.2021;10:30;1.21651;1.2171;1.21631;1.21664;2589
10.06.2021;11:00;1.21664;1.21713;1.21644;1.21699;2143
10.06.2021;11:30;1.21698;1.21721;1.21631;1.21657;2590
10.06.2021;12:00;1.21657;1.21693;1.21596;1.21691;2260
10.06.2021;12:30;1.2169;1.21722;1.21655;1.21685;2068
10.06.2021;13:00;1.21685;1.2179;1.21685;1.21777;2158
10.06.2021;13:30;1.21778;1.21873;1.21663;1.21764;7547
10.06.2021;14:00;1.21762;1.21764;1.21618;1.21708;4980
10.06.2021;14:30;1.21708;1.21946;1.21529;1.2186;20266
10.06.2021;15:00;1.21861;1.21933;1.21433;1.21481;11614
10.06.2021;15:30;1.21481;1.21859;1.21448;1.2182;12179
10.06.2021;16:00;1.21819;1.21901;1.2176;1.21844;6945
10.06.2021;16:30;1.21845;1.21894;1.21708;1.21714;5318
10.06.2021;17:00;1.21714;1.21777;1.21618;1.21635;3671
10.06.2021;17:30;1.21636;1.21745;1.21635;1.21726;3645
10.06.2021;18:00;1.21726;1.21749;1.21644;1.21688;2789
10.06.2021;18:30;1.21689;1.21774;1.21689;1.21765;2049
10.06.2021;19:00;1.21764;1.21784;1.21727;1.21744;2028
10.06.2021;19:30;1.21744;1.21755;1.21719;1.21738;1026
10.06.2021;20:00;1.21739;1.2175;1.21722;1.21736;824
10.06.2021;20:30;1.21737;1.21758;1.21713;1.21715;1221
10.06.2021;21:00;1.21715;1.21764;1.21712;1.21762;936
10.06.2021;21:30;1.21762;1.21762;1.21697;1.21702;1499
10.06.2021;22:00;1.21702;1.21775;1.21697;1.21733;961
10.06.2021;22:30;1.21733;1.21762;1.21715;1.21723;881
10.06.2021;23:00;1.21707;1.21757;1.21673;1.21757;119
10.06.2021;23:30;1.21757;1.2176;1.21727;1.21733;167
11.06.2021;0:00;1.21731;1.21738;1.2171;1.21716;228
11.06.2021;0:30;1.21717;1.21728;1.21704;1.21725;218
11.06.2021;1:00;1.21725;1.21747;1.21725;1.21736;268
11.06.2021;1:30;1.21736;1.21739;1.21716;1.21725;435
11.06.2021;2:00;1.21725;1.21785;1.21716;1.21767;1432
11.06.2021;2:30;1.21768;1.21785;1.21751;1.2178;1164
11.06.2021;3:00;1.2178;1.2184;1.21757;1.2184;1381
11.06.2021;3:30;1.21839;1.21884;1.21811;1.21869;1979
11.06.2021;4:00;1.21869;1.21869;1.21829;1.21836;952
11.06.2021;4:30;1.21837;1.21899;1.21837;1.21897;1350
11.06.2021;5:00;1.21898;1.21913;1.21879;1.21882;789
11.06.2021;5:30;1.21883;1.21885;1.21864;1.2187;464
11.06.2021;6:00;1.2187;1.21902;1.21865;1.21895;458
11.06.2021;6:30;1.21895;1.21895;1.21868;1.21869;410
11.06.2021;7:00;1.2187;1.21876;1.21855;1.21871;421
11.06.2021;7:30;1.21871;1.219;1.21864;1.21876;837
11.06.2021;8:00;1.21878;1.21928;1.21851;1.21881;2072
11.06.2021;8:30;1.2188;1.21907;1.21812;1.21832;2143
11.06.2021;9:00;1.21831;1.21915;1.2178;1.21782;3370
11.06.2021;9:30;1.21782;1.21867;1.21746;1.21826;3198
11.06.2021;10:00;1.21827;1.21833;1.21693;1.21701;3475
11.06.2021;10:30;1.217;1.21716;1.21638;1.21656;3820
11.06.2021;11:00;1.21655;1.2167;1.21591;1.21594;2767
11.06.2021;11:30;1.21594;1.21626;1.21526;1.21539;3239
11.06.2021;12:00;1.21539;1.2158;1.21505;1.21576;2803
11.06.2021;12:30;1.21576;1.21607;1.21488;1.2151;2548
11.06.2021;13:00;1.21509;1.21515;1.21393;1.21393;3448
11.06.2021;13:30;1.21395;1.21398;1.21295;1.2132;3784
11.06.2021;14:00;1.2132;1.2134;1.21222;1.21269;3908
11.06.2021;14:30;1.21269;1.21376;1.2126;1.21285;3821
11.06.2021;15:00;1.21286;1.21301;1.2125;1.21277;3279
11.06.2021;15:30;1.21277;1.21289;1.21112;1.21214;4596
11.06.2021;16:00;1.21213;1.21268;1.21106;1.2111;5427
11.06.2021;16:30;1.21109;1.21111;1.21004;1.21091;5572
11.06.2021;17:00;1.21091;1.21144;1.20926;1.21012;5149
11.06.2021;17:30;1.21012;1.21039;1.20975;1.20997;2448
11.06.2021;18:00;1.20998;1.2101;1.20946;1.20981;1706
11.06.2021;18:30;1.2098;1.20993;1.20946;1.20962;1492
11.06.2021;19:00;1.20963;1.20969;1.20927;1.20958;1137
11.06.2021;19:30;1.20958;1.20997;1.20947;1.20995;1171
11.06.2021;20:00;1.20994;1.21024;1.20975;1.20979;1225
11.06.2021;20:30;1.2098;1.21028;1.20975;1.21026;1022
11.06.2021;21:00;1.21026;1.21055;1.21014;1.21052;862
11.06.2021;21:30;1.21052;1.21094;1.21049;1.21089;905
11.06.2021;22:00;1.2109;1.21107;1.21068;1.21071;745
11.06.2021;22:30;1.21071;1.21072;1.21043;1.21061;487
13.06.2021;23:00;1.21069;1.21106;1.21041;1.21043;187
13.06.2021;23:30;1.21043;1.21093;1.21043;1.21088;410
14.06.2021;0:00;1.21034;1.21116;1.21025;1.21101;1310
14.06.2021;0:30;1.21102;1.2112;1.21068;1.21098;714
14.06.2021;1:00;1.21098;1.21108;1.21081;1.21101;438
14.06.2021;1:30;1.21099;1.21111;1.21075;1.21093;458
14.06.2021;2:00;1.21094;1.21101;1.21027;1.2105;1400
14.06.2021;2:30;1.2105;1.2105;1.20985;1.21001;1549
14.06.2021;3:00;1.21001;1.21017;1.20952;1.20992;1640
14.06.2021;3:30;1.20992;1.21016;1.20986;1.21002;868
14.06.2021;4:00;1.21003;1.21034;1.21002;1.21033;655
14.06.2021;4:30;1.21034;1.21041;1.20987;1.2099;672
14.06.2021;5:00;1.20991;1.21;1.20969;1.2098;704
14.06.2021;5:30;1.20979;1.20996;1.20944;1.20995;630
14.06.2021;6:00;1.20995;1.21;1.2097;1.20981;692
14.06.2021;6:30;1.2098;1.21047;1.20969;1.2104;811
14.06.2021;7:00;1.2104;1.2104;1.21017;1.21024;591
14.06.2021;7:30;1.21024;1.21067;1.21011;1.21048;755
14.06.2021;8:00;1.21048;1.21048;1.20944;1.20968;3151
14.06.2021;8:30;1.20969;1.21087;1.20961;1.21037;2680
14.06.2021;9:00;1.21036;1.21152;1.2094;1.21109;4864
14.06.2021;9:30;1.2111;1.21206;1.2109;1.21179;4156
14.06.2021;10:00;1.21178;1.21187;1.21079;1.21083;2649
14.06.2021;10:30;1.21083;1.21153;1.21061;1.21087;2692
14.06.2021;11:00;1.21087;1.21185;1.21083;1.21168;2440
14.06.2021;11:30;1.21169;1.21192;1.21125;1.21128;1769
14.06.2021;12:00;1.21127;1.21178;1.21113;1.21171;1878
14.06.2021;12:30;1.21171;1.21245;1.21158;1.21207;2367
14.06.2021;13:00;1.21208;1.21209;1.21154;1.21203;1748
14.06.2021;13:30;1.21204;1.21209;1.2115;1.21157;1936
14.06.2021;14:00;1.21158;1.21187;1.21117;1.21154;2645
14.06.2021;14:30;1.21154;1.21204;1.21129;1.21193;2777
14.06.2021;15:00;1.21194;1.213;1.21168;1.21278;3672
14.06.2021;15:30;1.21279;1.21287;1.21188;1.21214;3963
14.06.2021;16:00;1.21215;1.21286;1.21192;1.21281;3327
14.06.2021;16:30;1.21281;1.21305;1.21228;1.21234;3552
14.06.2021;17:00;1.21234;1.21274;1.21227;1.2124;2122
